video_id,alternative_no,transcript,confidence,start_time,end_time,text,transcript_part
uki5QILjtKc,0,"Beasley couch - atomium like a vaccination. Yachty Gagarin develop key the key Rock Tom Yogi or gamble be Mario simulation or John Barrow don't know kirisaki vaccines your tkc immune system kicks up simethicone below Messianic immunological memory could develop Carnegie chemical lobotomy is commentluv. Aka Big barge a PC via John Walker be Mary Barra Carnival a kissy particular pathogen system. Now too high - whoa, Bobby Shmurda. You see pathogen Kelly resistance developed Carlita. Hey Amar'e adaptive immune system are white blood cells within your healthy cells or B. Lymphocytes Kathy. Yay. Pathogens it barely barely any primary exposure May activity big barge Amara sharir pathogens in Lolita. Hey, 20 or B lymphocytes key population genetic memory cells be getting heat individual. Mahogany. You memory cells stand by Pirelli or gel this react Kearney clear Authority other secondary exposure my individual person whose particular pathogen second act math. I immunological memory primary exposure.",0.7856536507606506,7.8,8.2,key,1
uki5QILjtKc,0,"Beasley couch - atomium like a vaccination. Yachty Gagarin develop key the key Rock Tom Yogi or gamble be Mario simulation or John Barrow don't know kirisaki vaccines your tkc immune system kicks up simethicone below Messianic immunological memory could develop Carnegie chemical lobotomy is commentluv. Aka Big barge a PC via John Walker be Mary Barra Carnival a kissy particular pathogen system. Now too high - whoa, Bobby Shmurda. You see pathogen Kelly resistance developed Carlita. Hey Amar'e adaptive immune system are white blood cells within your healthy cells or B. Lymphocytes Kathy. Yay. Pathogens it barely barely any primary exposure May activity big barge Amara sharir pathogens in Lolita. Hey, 20 or B lymphocytes key population genetic memory cells be getting heat individual. Mahogany. You memory cells stand by Pirelli or gel this react Kearney clear Authority other secondary exposure my individual person whose particular pathogen second act math. I immunological memory primary exposure.",0.7856536507606506,8.3,8.4,the,1
uki5QILjtKc,0,"Beasley couch - atomium like a vaccination. Yachty Gagarin develop key the key Rock Tom Yogi or gamble be Mario simulation or John Barrow don't know kirisaki vaccines your tkc immune system kicks up simethicone below Messianic immunological memory could develop Carnegie chemical lobotomy is commentluv. Aka Big barge a PC via John Walker be Mary Barra Carnival a kissy particular pathogen system. Now too high - whoa, Bobby Shmurda. You see pathogen Kelly resistance developed Carlita. Hey Amar'e adaptive immune system are white blood cells within your healthy cells or B. Lymphocytes Kathy. Yay. Pathogens it barely barely any primary exposure May activity big barge Amara sharir pathogens in Lolita. Hey, 20 or B lymphocytes key population genetic memory cells be getting heat individual. Mahogany. You memory cells stand by Pirelli or gel this react Kearney clear Authority other secondary exposure my individual person whose particular pathogen second act math. I immunological memory primary exposure.",0.7856536507606506,8.4,8.6,key,1
uki5QILjtKc,0,"Beasley couch - atomium like a vaccination. Yachty Gagarin develop key the key Rock Tom Yogi or gamble be Mario simulation or John Barrow don't know kirisaki vaccines your tkc immune system kicks up simethicone below Messianic immunological memory could develop Carnegie chemical lobotomy is commentluv. Aka Big barge a PC via John Walker be Mary Barra Carnival a kissy particular pathogen system. Now too high - whoa, Bobby Shmurda. You see pathogen Kelly resistance developed Carlita. Hey Amar'e adaptive immune system are white blood cells within your healthy cells or B. Lymphocytes Kathy. Yay. Pathogens it barely barely any primary exposure May activity big barge Amara sharir pathogens in Lolita. Hey, 20 or B lymphocytes key population genetic memory cells be getting heat individual. Mahogany. You memory cells stand by Pirelli or gel this react Kearney clear Authority other secondary exposure my individual person whose particular pathogen second act math. I immunological memory primary exposure.",0.7856536507606506,8.6,8.8,Rock,1
uki5QILjtKc,0,"Beasley couch - atomium like a vaccination. Yachty Gagarin develop key the key Rock Tom Yogi or gamble be Mario simulation or John Barrow don't know kirisaki vaccines your tkc immune system kicks up simethicone below Messianic immunological memory could develop Carnegie chemical lobotomy is commentluv. Aka Big barge a PC via John Walker be Mary Barra Carnival a kissy particular pathogen system. Now too high - whoa, Bobby Shmurda. You see pathogen Kelly resistance developed Carlita. Hey Amar'e adaptive immune system are white blood cells within your healthy cells or B. Lymphocytes Kathy. Yay. Pathogens it barely barely any primary exposure May activity big barge Amara sharir pathogens in Lolita. Hey, 20 or B lymphocytes key population genetic memory cells be getting heat individual. Mahogany. You memory cells stand by Pirelli or gel this react Kearney clear Authority other secondary exposure my individual person whose particular pathogen second act math. I immunological memory primary exposure.",0.7856536507606506,8.8,9.0,Tom,1
uki5QILjtKc,0,"Beasley couch - atomium like a vaccination. Yachty Gagarin develop key the key Rock Tom Yogi or gamble be Mario simulation or John Barrow don't know kirisaki vaccines your tkc immune system kicks up simethicone below Messianic immunological memory could develop Carnegie chemical lobotomy is commentluv. Aka Big barge a PC via John Walker be Mary Barra Carnival a kissy particular pathogen system. Now too high - whoa, Bobby Shmurda. You see pathogen Kelly resistance developed Carlita. Hey Amar'e adaptive immune system are white blood cells within your healthy cells or B. Lymphocytes Kathy. Yay. Pathogens it barely barely any primary exposure May activity big barge Amara sharir pathogens in Lolita. Hey, 20 or B lymphocytes key population genetic memory cells be getting heat individual. Mahogany. You memory cells stand by Pirelli or gel this react Kearney clear Authority other secondary exposure my individual person whose particular pathogen second act math. I immunological memory primary exposure.",0.7856536507606506,9.0,9.4,Yogi,1
uki5QILjtKc,0,"Beasley couch - atomium like a vaccination. Yachty Gagarin develop key the key Rock Tom Yogi or gamble be Mario simulation or John Barrow don't know kirisaki vaccines your tkc immune system kicks up simethicone below Messianic immunological memory could develop Carnegie chemical lobotomy is commentluv. Aka Big barge a PC via John Walker be Mary Barra Carnival a kissy particular pathogen system. Now too high - whoa, Bobby Shmurda. You see pathogen Kelly resistance developed Carlita. Hey Amar'e adaptive immune system are white blood cells within your healthy cells or B. Lymphocytes Kathy. Yay. Pathogens it barely barely any primary exposure May activity big barge Amara sharir pathogens in Lolita. Hey, 20 or B lymphocytes key population genetic memory cells be getting heat individual. Mahogany. You memory cells stand by Pirelli or gel this react Kearney clear Authority other secondary exposure my individual person whose particular pathogen second act math. I immunological memory primary exposure.",0.7856536507606506,9.4,9.6,or,1
uki5QILjtKc,0,"Beasley couch - atomium like a vaccination. Yachty Gagarin develop key the key Rock Tom Yogi or gamble be Mario simulation or John Barrow don't know kirisaki vaccines your tkc immune system kicks up simethicone below Messianic immunological memory could develop Carnegie chemical lobotomy is commentluv. Aka Big barge a PC via John Walker be Mary Barra Carnival a kissy particular pathogen system. Now too high - whoa, Bobby Shmurda. You see pathogen Kelly resistance developed Carlita. Hey Amar'e adaptive immune system are white blood cells within your healthy cells or B. Lymphocytes Kathy. Yay. Pathogens it barely barely any primary exposure May activity big barge Amara sharir pathogens in Lolita. Hey, 20 or B lymphocytes key population genetic memory cells be getting heat individual. Mahogany. You memory cells stand by Pirelli or gel this react Kearney clear Authority other secondary exposure my individual person whose particular pathogen second act math. I immunological memory primary exposure.",0.7856536507606506,9.6,10.0,gamble,1
uki5QILjtKc,0,"Beasley couch - atomium like a vaccination. Yachty Gagarin develop key the key Rock Tom Yogi or gamble be Mario simulation or John Barrow don't know kirisaki vaccines your tkc immune system kicks up simethicone below Messianic immunological memory could develop Carnegie chemical lobotomy is commentluv. Aka Big barge a PC via John Walker be Mary Barra Carnival a kissy particular pathogen system. Now too high - whoa, Bobby Shmurda. You see pathogen Kelly resistance developed Carlita. Hey Amar'e adaptive immune system are white blood cells within your healthy cells or B. Lymphocytes Kathy. Yay. Pathogens it barely barely any primary exposure May activity big barge Amara sharir pathogens in Lolita. Hey, 20 or B lymphocytes key population genetic memory cells be getting heat individual. Mahogany. You memory cells stand by Pirelli or gel this react Kearney clear Authority other secondary exposure my individual person whose particular pathogen second act math. I immunological memory primary exposure.",0.7856536507606506,10.0,10.1,be,1
uki5QILjtKc,0,"Beasley couch - atomium like a vaccination. Yachty Gagarin develop key the key Rock Tom Yogi or gamble be Mario simulation or John Barrow don't know kirisaki vaccines your tkc immune system kicks up simethicone below Messianic immunological memory could develop Carnegie chemical lobotomy is commentluv. Aka Big barge a PC via John Walker be Mary Barra Carnival a kissy particular pathogen system. Now too high - whoa, Bobby Shmurda. You see pathogen Kelly resistance developed Carlita. Hey Amar'e adaptive immune system are white blood cells within your healthy cells or B. Lymphocytes Kathy. Yay. Pathogens it barely barely any primary exposure May activity big barge Amara sharir pathogens in Lolita. Hey, 20 or B lymphocytes key population genetic memory cells be getting heat individual. Mahogany. You memory cells stand by Pirelli or gel this react Kearney clear Authority other secondary exposure my individual person whose particular pathogen second act math. I immunological memory primary exposure.",0.7856536507606506,10.1,10.4,Mario,1
uki5QILjtKc,0,"Beasley couch - atomium like a vaccination. Yachty Gagarin develop key the key Rock Tom Yogi or gamble be Mario simulation or John Barrow don't know kirisaki vaccines your tkc immune system kicks up simethicone below Messianic immunological memory could develop Carnegie chemical lobotomy is commentluv. Aka Big barge a PC via John Walker be Mary Barra Carnival a kissy particular pathogen system. Now too high - whoa, Bobby Shmurda. You see pathogen Kelly resistance developed Carlita. Hey Amar'e adaptive immune system are white blood cells within your healthy cells or B. Lymphocytes Kathy. Yay. Pathogens it barely barely any primary exposure May activity big barge Amara sharir pathogens in Lolita. Hey, 20 or B lymphocytes key population genetic memory cells be getting heat individual. Mahogany. You memory cells stand by Pirelli or gel this react Kearney clear Authority other secondary exposure my individual person whose particular pathogen second act math. I immunological memory primary exposure.",0.7856536507606506,10.4,11.1,simulation,1
uki5QILjtKc,0,"Beasley couch - atomium like a vaccination. Yachty Gagarin develop key the key Rock Tom Yogi or gamble be Mario simulation or John Barrow don't know kirisaki vaccines your tkc immune system kicks up simethicone below Messianic immunological memory could develop Carnegie chemical lobotomy is commentluv. Aka Big barge a PC via John Walker be Mary Barra Carnival a kissy particular pathogen system. Now too high - whoa, Bobby Shmurda. You see pathogen Kelly resistance developed Carlita. Hey Amar'e adaptive immune system are white blood cells within your healthy cells or B. Lymphocytes Kathy. Yay. Pathogens it barely barely any primary exposure May activity big barge Amara sharir pathogens in Lolita. Hey, 20 or B lymphocytes key population genetic memory cells be getting heat individual. Mahogany. You memory cells stand by Pirelli or gel this react Kearney clear Authority other secondary exposure my individual person whose particular pathogen second act math. I immunological memory primary exposure.",0.7856536507606506,11.2,11.3,or,1
uki5QILjtKc,0,"Beasley couch - atomium like a vaccination. Yachty Gagarin develop key the key Rock Tom Yogi or gamble be Mario simulation or John Barrow don't know kirisaki vaccines your tkc immune system kicks up simethicone below Messianic immunological memory could develop Carnegie chemical lobotomy is commentluv. Aka Big barge a PC via John Walker be Mary Barra Carnival a kissy particular pathogen system. Now too high - whoa, Bobby Shmurda. You see pathogen Kelly resistance developed Carlita. Hey Amar'e adaptive immune system are white blood cells within your healthy cells or B. Lymphocytes Kathy. Yay. Pathogens it barely barely any primary exposure May activity big barge Amara sharir pathogens in Lolita. Hey, 20 or B lymphocytes key population genetic memory cells be getting heat individual. Mahogany. You memory cells stand by Pirelli or gel this react Kearney clear Authority other secondary exposure my individual person whose particular pathogen second act math. I immunological memory primary exposure.",0.7856536507606506,11.3,11.6,John,1
uki5QILjtKc,0,"Beasley couch - atomium like a vaccination. Yachty Gagarin develop key the key Rock Tom Yogi or gamble be Mario simulation or John Barrow don't know kirisaki vaccines your tkc immune system kicks up simethicone below Messianic immunological memory could develop Carnegie chemical lobotomy is commentluv. Aka Big barge a PC via John Walker be Mary Barra Carnival a kissy particular pathogen system. Now too high - whoa, Bobby Shmurda. You see pathogen Kelly resistance developed Carlita. Hey Amar'e adaptive immune system are white blood cells within your healthy cells or B. Lymphocytes Kathy. Yay. Pathogens it barely barely any primary exposure May activity big barge Amara sharir pathogens in Lolita. Hey, 20 or B lymphocytes key population genetic memory cells be getting heat individual. Mahogany. You memory cells stand by Pirelli or gel this react Kearney clear Authority other secondary exposure my individual person whose particular pathogen second act math. I immunological memory primary exposure.",0.7856536507606506,11.6,12.0,Barrow,1
uki5QILjtKc,0,"Beasley couch - atomium like a vaccination. Yachty Gagarin develop key the key Rock Tom Yogi or gamble be Mario simulation or John Barrow don't know kirisaki vaccines your tkc immune system kicks up simethicone below Messianic immunological memory could develop Carnegie chemical lobotomy is commentluv. Aka Big barge a PC via John Walker be Mary Barra Carnival a kissy particular pathogen system. Now too high - whoa, Bobby Shmurda. You see pathogen Kelly resistance developed Carlita. Hey Amar'e adaptive immune system are white blood cells within your healthy cells or B. Lymphocytes Kathy. Yay. Pathogens it barely barely any primary exposure May activity big barge Amara sharir pathogens in Lolita. Hey, 20 or B lymphocytes key population genetic memory cells be getting heat individual. Mahogany. You memory cells stand by Pirelli or gel this react Kearney clear Authority other secondary exposure my individual person whose particular pathogen second act math. I immunological memory primary exposure.",0.7856536507606506,12.0,12.2,don't,1
uki5QILjtKc,0,"Beasley couch - atomium like a vaccination. Yachty Gagarin develop key the key Rock Tom Yogi or gamble be Mario simulation or John Barrow don't know kirisaki vaccines your tkc immune system kicks up simethicone below Messianic immunological memory could develop Carnegie chemical lobotomy is commentluv. Aka Big barge a PC via John Walker be Mary Barra Carnival a kissy particular pathogen system. Now too high - whoa, Bobby Shmurda. You see pathogen Kelly resistance developed Carlita. Hey Amar'e adaptive immune system are white blood cells within your healthy cells or B. Lymphocytes Kathy. Yay. Pathogens it barely barely any primary exposure May activity big barge Amara sharir pathogens in Lolita. Hey, 20 or B lymphocytes key population genetic memory cells be getting heat individual. Mahogany. You memory cells stand by Pirelli or gel this react Kearney clear Authority other secondary exposure my individual person whose particular pathogen second act math. I immunological memory primary exposure.",0.7856536507606506,12.2,12.3,know,1
uki5QILjtKc,0,"Beasley couch - atomium like a vaccination. Yachty Gagarin develop key the key Rock Tom Yogi or gamble be Mario simulation or John Barrow don't know kirisaki vaccines your tkc immune system kicks up simethicone below Messianic immunological memory could develop Carnegie chemical lobotomy is commentluv. Aka Big barge a PC via John Walker be Mary Barra Carnival a kissy particular pathogen system. Now too high - whoa, Bobby Shmurda. You see pathogen Kelly resistance developed Carlita. Hey Amar'e adaptive immune system are white blood cells within your healthy cells or B. Lymphocytes Kathy. Yay. Pathogens it barely barely any primary exposure May activity big barge Amara sharir pathogens in Lolita. Hey, 20 or B lymphocytes key population genetic memory cells be getting heat individual. Mahogany. You memory cells stand by Pirelli or gel this react Kearney clear Authority other secondary exposure my individual person whose particular pathogen second act math. I immunological memory primary exposure.",0.7856536507606506,12.3,13.5,kirisaki,1
uki5QILjtKc,0,"Beasley couch - atomium like a vaccination. Yachty Gagarin develop key the key Rock Tom Yogi or gamble be Mario simulation or John Barrow don't know kirisaki vaccines your tkc immune system kicks up simethicone below Messianic immunological memory could develop Carnegie chemical lobotomy is commentluv. Aka Big barge a PC via John Walker be Mary Barra Carnival a kissy particular pathogen system. Now too high - whoa, Bobby Shmurda. You see pathogen Kelly resistance developed Carlita. Hey Amar'e adaptive immune system are white blood cells within your healthy cells or B. Lymphocytes Kathy. Yay. Pathogens it barely barely any primary exposure May activity big barge Amara sharir pathogens in Lolita. Hey, 20 or B lymphocytes key population genetic memory cells be getting heat individual. Mahogany. You memory cells stand by Pirelli or gel this react Kearney clear Authority other secondary exposure my individual person whose particular pathogen second act math. I immunological memory primary exposure.",0.7856536507606506,13.7,14.3,vaccines,1
uki5QILjtKc,0,"Beasley couch - atomium like a vaccination. Yachty Gagarin develop key the key Rock Tom Yogi or gamble be Mario simulation or John Barrow don't know kirisaki vaccines your tkc immune system kicks up simethicone below Messianic immunological memory could develop Carnegie chemical lobotomy is commentluv. Aka Big barge a PC via John Walker be Mary Barra Carnival a kissy particular pathogen system. Now too high - whoa, Bobby Shmurda. You see pathogen Kelly resistance developed Carlita. Hey Amar'e adaptive immune system are white blood cells within your healthy cells or B. Lymphocytes Kathy. Yay. Pathogens it barely barely any primary exposure May activity big barge Amara sharir pathogens in Lolita. Hey, 20 or B lymphocytes key population genetic memory cells be getting heat individual. Mahogany. You memory cells stand by Pirelli or gel this react Kearney clear Authority other secondary exposure my individual person whose particular pathogen second act math. I immunological memory primary exposure.",0.7856536507606506,14.3,14.4,your,1
uki5QILjtKc,0,"Beasley couch - atomium like a vaccination. Yachty Gagarin develop key the key Rock Tom Yogi or gamble be Mario simulation or John Barrow don't know kirisaki vaccines your tkc immune system kicks up simethicone below Messianic immunological memory could develop Carnegie chemical lobotomy is commentluv. Aka Big barge a PC via John Walker be Mary Barra Carnival a kissy particular pathogen system. Now too high - whoa, Bobby Shmurda. You see pathogen Kelly resistance developed Carlita. Hey Amar'e adaptive immune system are white blood cells within your healthy cells or B. Lymphocytes Kathy. Yay. Pathogens it barely barely any primary exposure May activity big barge Amara sharir pathogens in Lolita. Hey, 20 or B lymphocytes key population genetic memory cells be getting heat individual. Mahogany. You memory cells stand by Pirelli or gel this react Kearney clear Authority other secondary exposure my individual person whose particular pathogen second act math. I immunological memory primary exposure.",0.7856536507606506,14.4,15.1,tkc,1
uki5QILjtKc,0,"Beasley couch - atomium like a vaccination. Yachty Gagarin develop key the key Rock Tom Yogi or gamble be Mario simulation or John Barrow don't know kirisaki vaccines your tkc immune system kicks up simethicone below Messianic immunological memory could develop Carnegie chemical lobotomy is commentluv. Aka Big barge a PC via John Walker be Mary Barra Carnival a kissy particular pathogen system. Now too high - whoa, Bobby Shmurda. You see pathogen Kelly resistance developed Carlita. Hey Amar'e adaptive immune system are white blood cells within your healthy cells or B. Lymphocytes Kathy. Yay. Pathogens it barely barely any primary exposure May activity big barge Amara sharir pathogens in Lolita. Hey, 20 or B lymphocytes key population genetic memory cells be getting heat individual. Mahogany. You memory cells stand by Pirelli or gel this react Kearney clear Authority other secondary exposure my individual person whose particular pathogen second act math. I immunological memory primary exposure.",0.7856536507606506,15.2,15.7,immune,1
uki5QILjtKc,0,"Beasley couch - atomium like a vaccination. Yachty Gagarin develop key the key Rock Tom Yogi or gamble be Mario simulation or John Barrow don't know kirisaki vaccines your tkc immune system kicks up simethicone below Messianic immunological memory could develop Carnegie chemical lobotomy is commentluv. Aka Big barge a PC via John Walker be Mary Barra Carnival a kissy particular pathogen system. Now too high - whoa, Bobby Shmurda. You see pathogen Kelly resistance developed Carlita. Hey Amar'e adaptive immune system are white blood cells within your healthy cells or B. Lymphocytes Kathy. Yay. Pathogens it barely barely any primary exposure May activity big barge Amara sharir pathogens in Lolita. Hey, 20 or B lymphocytes key population genetic memory cells be getting heat individual. Mahogany. You memory cells stand by Pirelli or gel this react Kearney clear Authority other secondary exposure my individual person whose particular pathogen second act math. I immunological memory primary exposure.",0.7856536507606506,15.7,16.1,system,1
uki5QILjtKc,0,"Beasley couch - atomium like a vaccination. Yachty Gagarin develop key the key Rock Tom Yogi or gamble be Mario simulation or John Barrow don't know kirisaki vaccines your tkc immune system kicks up simethicone below Messianic immunological memory could develop Carnegie chemical lobotomy is commentluv. Aka Big barge a PC via John Walker be Mary Barra Carnival a kissy particular pathogen system. Now too high - whoa, Bobby Shmurda. You see pathogen Kelly resistance developed Carlita. Hey Amar'e adaptive immune system are white blood cells within your healthy cells or B. Lymphocytes Kathy. Yay. Pathogens it barely barely any primary exposure May activity big barge Amara sharir pathogens in Lolita. Hey, 20 or B lymphocytes key population genetic memory cells be getting heat individual. Mahogany. You memory cells stand by Pirelli or gel this react Kearney clear Authority other secondary exposure my individual person whose particular pathogen second act math. I immunological memory primary exposure.",0.7856536507606506,16.1,16.3,kicks,1
